outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,estimation_rc,p_holm,q_bh
D01,treat_12,Treatment through 2012: full B/C design universe,design,design,design,-3,common_h_design,first_stage,rdrobust,selected_bc,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,549,45,26,48,.6526974325887452,.7706635,.22558643,.00063485937,.32852224,1.2128048,.3333333333333333,.4767313,1.616557405765751,.68911403,2.5440009,,,,,,,0,,
D02,treat_12,Treatment through 2012: linked primary sample,design,design,design,-2,common_h_primary,first_stage,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6720353021488914,.78113091,.23184101,.00075372367,.32673085,1.235531,.3488372093023256,.48224282,1.619787504525602,.67752355,2.5620515,,,,,,,0,,
D03,treat_12,Treatment through 2012: MSE selector,design,design,design,-1,mserd_design,first_stage,rdrobust,selected_bc,cr2 cluster_dist,1,2,triangular,mserd,,.0074356901389622,.0074356901,.013481461,.013481461,1,549,45,25,48,.6523837157879847,.76780421,.22596149,.00067894632,.32492784,1.2106806,.3333333333333333,.4767313,1.610559733933914,.68157434,2.5395451,,,,,,,0,,
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,462,41,22,43,.0929350729859888,.15249497,.24309412,.53045714,-.32396075,.62895066,4.71255793693885,1.1692562,.1304204822370281,-.27706566,.53790665,.6504989846138965,.75404376,.19022626,15.712748,,,0,1,.7216639518737793
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6140960585701957,.65529013,1.1896868,.58176464,-1.6764532,2.9870334,4.744869298055824,1.1517433,.5689550162811319,-1.4555789,2.5934889,.6720353021488914,.78113091,.22599746,11.946495,,,0,1,.7266556876046316
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6140960585701957,.65529013,1.2911271,.61178064,-1.8752725,3.1858528,4.744869298055824,1.1517433,.5689550162811319,-1.6282035,2.7661135,.6720353021488914,.78113091,.24833858,9.893712,,,0,1,.7596393312726701
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6958250655380789,.73750263,1.1575845,.52405661,-1.5313214,3.0063267,4.744869298055824,1.1517433,.6403359493866699,-1.3295684,2.6102402,.6822543313350309,.80355632,.23737378,11.459538,,,0,1,.7079612186976841
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6140960585701957,.65529013,1.2186223,.59076327,-1.7331657,3.043746,4.744869298055824,1.1517433,.5689550162811319,-1.5048195,2.6427295,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.7364078249250139
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6140960585701957,.65529013,1.3112652,.61725903,-1.9147426,3.2253227,4.744869298055824,1.1517433,.5689550162811319,-1.6624734,2.8003833,.6720353021488914,.78113091,.24998967,9.7634544,,,0,1,.7375334330967493
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6140960585701957,.65529013,1.4129606,.64281183,-2.1140618,3.4246421,4.744869298055824,1.1517433,.5689550162811319,-1.8355322,2.9734423,.6720353021488914,.78113091,.20958601,13.890666,,,0,1,.7486917631966726
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.4126942302696648,.50737327,.78305,.51702058,-1.0273765,2.0421231,4.744869298055824,1.1517433,.440526352553074,-.89201868,1.7730714,,,,,,,0,1,.6651390620640346
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5055416643646858,.41638103,.91686487,.64973116,-1.3806411,2.2134032,4.744869298055824,1.1517433,.3615224355141716,-1.1987402,1.9217851,.7491927348941996,.8783322,.24311228,13.052804,,,0,1,.753040177481515
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6140960585701957,.65529013,1.2186223,.59076327,-1.7331657,3.043746,4.744869298055824,1.1517433,.5689550162811319,-1.5048195,2.6427295,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.7364078249250139
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,1,486,43,21,44,.9468149153712133,1.0267529,1.6235261,.52711147,-2.1552997,4.2088056,4.744869298055824,1.1517433,.8914772343638339,-1.8713369,3.6542914,.5876915334503652,.69047242,.28702703,5.7869143,,,0,1,.7028152942657471
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,1,487,29,15,36,.3286754758161926,.36090949,1.6502882,.82688779,-2.873596,3.5954149,4.741419114416744,1.3569142,.2659781313767638,-2.1177435,2.6496997,.5965733413796614,.63612133,.26744443,5.6573467,,,0,1,.9960062503814697
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,1,487,59,31,54,.4633677285558316,.44047624,1.2225271,.71862298,-1.955633,2.8365855,4.688337490153146,1.1282032,.3904228015854666,-1.733405,2.5142505,.5345445510201752,.61371577,.22186264,7.6518455,,,0,1,.8245272040367126
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0099107807508906,.0099107809,.021383179,.021383179,1,487,56,31,54,.4664189217923232,.38849413,1.1654676,.7388795,-1.8957803,2.6727686,4.694637927762564,1.1494975,.3379686663890243,-1.6492252,2.3251626,.5407561763646594,.58619189,.21848819,7.1981959,,,0,1,.7589448690414429
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0129265511957336,.012926552,.021383179,.021383179,1,487,69,38,61,.3085490204267274,.18482216,1.3897477,.89420152,-2.5390334,2.9086776,4.669426914250148,1.1607317,.1592290034430572,-2.1874421,2.5059001,.4273748192159068,.49487147,.21441181,5.3270583,,,0,1,.8942015171051025
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.0159200101175477,.015920009,.024660395,.024660395,1,487,89,46,73,.469188722395519,.48184836,1.1906767,.68570948,-1.8518351,2.815532,4.64728422802422,1.2155004,.3964197464761989,-1.5235168,2.3163562,.6242311553026316,.70453548,.23241158,9.1894665,,,0,1,.7052091360092163
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,1,65,,,45,.6140960585701828,.61409605,1.0014096,.53972322,-1.3486669,2.576859,4.744869298055824,1.1517433,.5331883115068961,-1.1709788,2.2373555,,,,10.486603,.5353641041763305,.57531506,0,1,.7065946459770203
P01,ln_sisfoh2013_population,Log rostered population,demography,primary,primary_2013_ccpp,1,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,1,63,,,43,.0929350729864345,.09293507,.18577409,.61689305,-.27118215,.45705229,4.71255793693885,1.1692562,.0794822132126149,-.23192704,.39089146,,,,11.010422,.6490657087143605,.64692938,0,1,.7050206320626394
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,462,41,22,43,.130143961663577,.18740715,.30937302,.54467124,-.41895285,.79376715,3.60458149167931,1.0526391,.1780355217620229,-.39800236,.75407344,.6504989846138965,.75404376,.19022626,15.712748,,,0,1,.7216639518737793
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5561461175047422,.59130561,1.0830612,.58509499,-1.5314553,2.7140665,3.635388250957234,1.0373689,.5700051436129837,-1.476288,2.6162982,.6720353021488914,.78113091,.22599746,11.946495,,,0,1,.7266556876046316
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5561461175047422,.59130561,1.1905007,.61941016,-1.742033,2.9246442,3.635388250957234,1.0373689,.5700051436129837,-1.6792802,2.8192904,.6720353021488914,.78113091,.24833858,9.893712,,,0,1,.7596393312726701
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.6967824106469085,.74820995,1.0794669,.48822856,-1.3675065,2.8639264,3.635388250957234,1.0373689,.7212573212559314,-1.3182451,2.7607596,.6822543313350309,.80355632,.23737378,11.459538,,,0,1,.7079612186976841
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5561461175047422,.59130561,1.1149601,.59587765,-1.5939759,2.7765872,3.635388250957234,1.0373689,.5700051436129837,-1.5365565,2.6765668,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.7364078249250139
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5561461175047422,.59130561,1.2093937,.62489313,-1.7790624,2.9616737,3.635388250957234,1.0373689,.5700051436129837,-1.7149756,2.854986,.6720353021488914,.78113091,.24998967,9.7634544,,,0,1,.7375334330967493
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5561461175047422,.59130561,1.2295657,.63058329,-1.818599,3.0012102,3.635388250957234,1.0373689,.5700051436129837,-1.753088,2.8930984,.6720353021488914,.78113091,.20958601,13.890666,,,0,1,.7486917631966726
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.3737498241162323,.45805135,.70307869,.51472783,-.91995758,1.8360603,3.635388250957234,1.0373689,.4415510564195482,-.88681817,1.7699202,,,,,,,0,1,.6651390620640346
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5599409185462001,.56601262,.84867609,.50481302,-1.0973619,2.2293873,3.635388250957234,1.0373689,.5456232846168209,-1.0578319,2.1490784,.7491927348941996,.8783322,.24311228,13.052804,,,0,1,.753040177481515
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,1,487,43,22,45,.5561461175047422,.59130561,1.1149601,.59587765,-1.5939759,2.7765872,3.635388250957234,1.0373689,.5700051436129837,-1.5365565,2.6765668,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.7364078249250139
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,1,486,43,21,44,.9613722417890489,1.0521765,1.5413295,.49483299,-1.9687737,4.0731268,3.635388250957234,1.0373689,1.014274165904844,-1.897853,3.9264014,.5876915334503652,.69047242,.28702703,5.7869143,,,0,1,.7028152942657471
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,1,487,29,15,36,.0444937318719008,-.0069836308,1.3952032,.99600625,-2.7415318,2.7275646,3.636992238503415,1.2017065,-.0058114278859345,-2.2813654,2.2697427,.5965733413796614,.63612133,.26744443,5.6573467,,,0,1,.9960062503814697
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,1,487,59,31,54,.5063477967719967,.55892593,1.1015555,.61187631,-1.6000832,2.7179351,3.618662925020271,.9900676,.5645330791192372,-1.6161354,2.7452016,.5345445510201752,.61371577,.22186264,7.6518455,,,0,1,.8245272040367126
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0108740722072353,.010874072,.022286139,.022286139,1,487,62,32,54,.4887768952990535,.45390981,1.1125649,.68328464,-1.7266773,2.6344969,3.555110258464957,1.0251554,.4427717015528727,-1.6843078,2.5698512,.4866106191280717,.52670485,.21819453,5.8270245,,,0,1,.7589448690414429
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0141829644531587,.014182964,.022286139,.022286139,1,487,72,40,63,.4050514695822579,.35115805,1.3026605,.78749114,-2.2020094,2.9043255,3.626379753311502,1.1233892,.3125880664716219,-1.9601483,2.5853245,.3976228663595817,.45608208,.21174394,4.6394238,,,0,1,.8942015171051025
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.0172588815428295,.017258881,.025937865,.025937865,1,487,98,52,77,.5254752247884229,.59527439,1.1445183,.60298753,-1.6479403,2.8384891,3.566607072420053,1.1050439,.5386884591180165,-1.4912894,2.5686662,.5748484736924784,.66192579,.23062171,8.2379332,,,0,1,.7052091360092163
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,1,65,,,45,.5561461175047386,.55614614,.90446472,.53862751,-1.2166047,2.328897,3.635388250957234,1.0373689,.5361121804925884,-1.1727792,2.2450035,,,,10.486603,.5260616415468374,.56471294,0,1,.7065946459770203
P02,ln_sisfoh2013_households,Log rostered households,demography,primary,primary_2013_ccpp,2,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,1,63,,,43,.1301439616639696,.13014396,.21251844,.5402804,-.28639218,.54668009,3.60458149167931,1.0526391,.1236358799951799,-.27207065,.51934242,,,,11.010422,.5406715184762756,.57731545,0,1,.7050206320626394
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,462,41,22,43,-22.99023550105535,-24.029465,14.670562,.10143471,-52.783237,4.7243075,21.3964861216465,13.763603,-1.745870301485291,-3.8349869,.34324643,.6504989846138965,.75404376,.19022626,15.712748,,,0,.8114776611328125,.7216639518737793
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-20.57820503659076,-20.919485,14.477459,.14846647,-49.294785,7.4558125,21.48634570451339,13.53303,-1.545809518940092,-3.6425536,.55093443,.6720353021488914,.78113091,.22599746,11.946495,,,0,1,.7266556876046316
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-20.57820503659076,-20.919485,15.451048,.17576185,-51.202984,9.3640118,21.48634570451339,13.53303,-1.545809518940092,-3.7835567,.69193763,.6720353021488914,.78113091,.24833858,9.893712,,,0,1,.7596393312726701
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-19.41296936486365,-19.93539,13.76621,.14757806,-46.916668,7.0458841,21.48634570451339,13.53303,-1.473091535825327,-3.4668267,.52064353,.6822543313350309,.80355632,.23737378,11.459538,,,0,1,.7079612186976841
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-20.57820503659076,-20.919485,14.741403,.15587062,-49.812103,7.9731312,21.48634570451339,13.53303,-1.545809518940092,-3.6807799,.58916086,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.7364078249250139
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-20.57820503659076,-20.919485,15.523304,.17778124,-51.344604,9.5056314,21.48634570451339,13.53303,-1.545809518940092,-3.7940214,.70240229,.6720353021488914,.78113091,.24998967,9.7634544,,,0,1,.7375334330967493
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-20.57820503659076,-20.919485,16.56953,.20675908,-53.395168,11.556197,21.48634570451339,13.53303,-1.545809518940092,-3.9455445,.85392535,.6720353021488914,.78113091,.20958601,13.890666,,,0,1,.7486917631966726
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-13.82928023944711,-16.303625,9.4547615,.084638841,-34.834618,2.2273684,21.48634570451339,13.53303,-1.204728364032654,-2.5740442,.16458756,,,,,,,0,.6771107316017151,.6651390620640346
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-15.1023461542336,-16.154873,11.164421,.14789803,-38.036739,5.7269907,21.48634570451339,13.53303,-1.193736661164642,-2.8106594,.42318612,.7491927348941996,.8783322,.24311228,13.052804,,,0,1,.753040177481515
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-20.57820503659076,-20.919485,14.741403,.15587062,-49.812103,7.9731312,21.48634570451339,13.53303,-1.545809518940092,-3.6807799,.58916086,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.7364078249250139
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,486,43,21,44,-22.41353423233112,-23.104351,18.476919,.2111374,-59.318447,13.109743,21.48634570451339,13.53303,-1.707256421477719,-4.383235,.96872193,.5876915334503652,.69047242,.28702703,5.7869143,,,0,1,.7028152942657471
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,487,29,15,36,-26.70778272958291,-27.226515,22.242176,.22091678,-70.820381,16.367352,22.73502418917669,16.069996,-1.694245254482558,-4.4069943,1.0185037,.5965733413796614,.63612133,.26744443,5.6573467,,,0,1,.8506765365600586
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,487,59,31,54,-20.26472415462587,-21.534472,15.593997,.16729549,-52.098145,9.0292006,20.45912351482439,12.362742,-1.741884623994013,-4.2141252,.7303558,.5345445510201752,.61371577,.22186264,7.6518455,,,0,1,.8245272040367126
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0050580127570366,.0050580129,.013303508,.013303508,100,487,30,15,37,-26.74996727627289,-26.292856,20.222185,.19353291,-65.927612,13.341898,22.6068196791671,15.806103,-1.663462294412976,-4.1710224,.84409791,.5932651766890749,.63960469,.24033295,7.082664,,,0,1,.7589448690414429
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0065971251403814,.006597125,.013303508,.013303508,100,487,39,17,41,-23.43171522461999,-23.182194,16.880861,.16966449,-56.26807,9.9036856,21.63517590586898,14.19815,-1.632761558546027,-3.9630566,.69753355,.6233605130939657,.7041502,.23786427,8.7633905,,,0,1,.8942015171051025
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.0148609842032417,.014860984,.023623547,.023623547,100,487,80,42,67,-21.25707228403614,-21.243624,14.405637,.1403001,-49.478153,6.9909058,20.26236384893473,11.217408,-1.893808670008761,-4.4108367,.62321937,.6729545351441055,.74718684,.23372525,10.219912,,,0,1,.7052091360092163
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,65,,,45,-20.57820503659083,-20.578205,11.734661,.079494633,-43.57814,2.4217303,21.48634570451339,13.53303,-1.520591151045624,-3.2201319,.17894961,,,,10.486603,.0933109303375355,.041208241,0,.6359570622444153,.6359570622444153
P03,share_age_15_29_2013,Residents age 15-29,demography,primary,primary_2013_ccpp,3,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,63,,,43,-22.99023550105739,-22.990236,10.556903,.029425081,-43.681767,-2.2987053,21.3964861216465,13.763603,-1.670364629170588,-3.1737158,-.16701333,,,,11.010422,.0112216257918366,.04680936,0,.2354006469249725,.2354006469249725
P04,share_any_program_2013,Residents in any social program,social_protection,primary,primary_2013_ccpp,4,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,462,41,22,43,9.829670351801358,8.8449907,18.439409,.63145596,-27.295589,44.985569,31.13520183572343,13.993115,.6320958815867413,-1.9506441,3.2148359,.6504989846138965,.75404376,.19022626,15.712748,,,0,1,.7216639518737793
P04,share_any_program_2013,Residents in any social program,social_protection,primary,primary_2013_ccpp,4,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,5.769496034153377,5.3439641,18.987185,.77836442,-31.870232,42.558159,31.42115101332471,13.938599,.3833932192568861,-2.286473,3.0532596,.6720353021488914,.78113091,.22599746,11.946495,,,0,1,.7783644199371338
