outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,estimation_rc,p_holm,q_bh
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.8299656472194279,1.0496275,3.5289168,.76613355,-5.8669224,7.9661775,90.19591118160048,6.531899,.1606925537036468,-.89819551,1.2195807,.9685028898991701,1.1223003,.15178649,54.670357,,,0,1,.8755811963762555
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.8299656472194279,1.0496275,3.8239043,.78370726,-6.445087,8.544342,90.19591118160048,6.531899,.1606925537036468,-.98670954,1.3080946,.9685028898991701,1.1223003,.15950345,49.508297,,,0,1,.8884844183921814
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.3853440571604262,.62840003,3.557704,.85979843,-6.3445716,7.6013718,90.19591118160048,6.531899,.0962047975594869,-.97132117,1.1637307,.9729399539998459,1.1547178,.16701511,47.801353,,,0,1,.8597984313964844
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.8299656472194279,1.0496275,3.6127324,.77140647,-6.031198,8.1304531,90.19591118160048,6.531899,.1606925537036468,-.92334521,1.2447304,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.8299656472194279,1.0496275,3.7879484,.78170592,-6.3746147,8.4738693,90.19591118160048,6.531899,.1606925537036468,-.97592056,1.2973057,.9685028898991701,1.1223003,.16290003,47.465252,,,0,1,.8876475095748901
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.8299656472194279,1.0496275,3.7673118,.7805407,-6.334168,8.433423,90.19591118160048,6.531899,.1606925537036468,-.96972841,1.2911135,.9685028898991701,1.1223003,.15606067,51.716751,,,0,1,.8859550356864929
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.803824127849051,1.1442138,3.4926231,.74320751,-5.7012014,7.9896293,90.19591118160048,6.531899,.1751732278294601,-.87282449,1.223171,,,,,,,0,1,.8493800163269043
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.3308154523120668,.7168346,3.504957,.83794701,-6.1527548,7.5864239,90.19591118160048,6.531899,.1097436729427285,-.94195497,1.1614423,.9867477057300051,1.1739905,.18675435,39.517342,,,0,1,.9906042218208313
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,388,38,21,42,.8299656472194279,1.0496275,3.6127324,.77140647,-6.031198,8.1304531,90.19591118160048,6.531899,.1606925537036468,-.92334521,1.2447304,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,387,38,20,41,-.0007218867722473,.14142109,3.8260605,.97051483,-7.3575196,7.6403618,90.19591118160048,6.531899,.0216508387282938,-1.1263982,1.1696999,.9698529111808079,1.1628529,.18858077,38.023735,,,0,1,.9705148339271545
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,388,26,15,35,2.935232479523737,3.1256297,4.6069865,.49748373,-5.9038982,12.155158,89.69011375537286,7.447197,.4197055314343899,-.79276788,1.6321789,.9384257491388565,.98686212,.14277849,47.773537,,,0,1,.7155803839365641
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,388,54,30,52,1.280093051317325,1.2390236,4.1676469,.76624078,-6.9294147,9.4074612,89.43303260538313,8.8331337,.1402699913443281,-.7844798,1.0650197,.7697294758963913,.87760395,.17133249,26.237209,,,0,1,.9333152174949646
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.012054001485435,.012054002,.022699457,.022699457,100,388,58,34,54,.8447507298908046,1.2770436,4.8214335,.79111111,-8.1727924,10.72688,89.65196650603721,8.6282949,.1480064846616242,-.94720834,1.2432213,.6576545720482072,.70636708,.18196248,15.069444,,,0,1,.9505175948143005
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0154910226170171,.015491023,.022699457,.022699457,100,388,78,41,66,.7592724760742557,1.4836569,5.6783252,.79387331,-9.6456556,12.612969,89.87028163212997,8.23421,.1801820433713202,-1.1714123,1.5317764,.5495874861019989,.61821955,.1834835,11.352497,,,0,1,.8837709426879883
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.0132593991429083,.013259399,.020764425,.020764425,100,388,65,36,59,1.380502441692143,1.1569756,3.4743512,.73913068,-5.6526275,7.966579,89.49714697324312,8.4985285,.1361383440921287,-.66513014,.93740684,1.079547192413565,1.1896827,.16311635,53.194576,,,0,1,.9181958436965942
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,59,,,42,.8299656472193538,.82996565,2.9887364,.78124434,-5.0279579,6.6878891,90.19591118160048,6.531899,.1270634527964772,-.76975435,1.0238813,,,,54.366348,.7908721234734382,.81776357,0,1,.8114438652992249
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,58,,,41,.1539632522063908,.15396325,2.6261137,.95324856,-4.9932194,5.301146,90.14860311070004,6.6153955,.0232734771884858,-.75478774,.80133468,,,,38.509201,.9565639130652006,.95659131,0,1,.9532485604286194
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,386,37,21,41,1.520606148924655,1.8007538,5.957809,.76246071,-9.8763371,13.477845,53.66665206753053,9.9249773,.1814365637599432,-.99509919,1.3579723,.9938482079311146,1.1550653,.15873744,52.948578,,,0,1,.8713836669921875
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.332990980012687,1.0622557,6.967144,.87881905,-12.593096,14.717607,53.32664948434385,10.011781,.1061005888145509,-1.2578278,1.470029,.9685028898991701,1.1223003,.15178649,54.670357,,,0,1,.8788190484046936
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.332990980012687,1.0622557,7.5755177,.88848442,-13.785486,15.909998,53.32664948434385,10.011781,.1061005888145509,-1.3769265,1.5891278,.9685028898991701,1.1223003,.15950345,49.508297,,,0,1,.8884844183921814
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,2.055001316198485,1.6150728,6.9319925,.81577051,-11.971383,15.201529,53.32664948434385,10.011781,.1613172517629661,-1.1957297,1.5183642,.9729399539998459,1.1547178,.16701511,47.801353,,,0,1,.8597984313964844
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.332990980012687,1.0622557,7.1277785,.88152963,-12.907933,15.032445,53.32664948434385,10.011781,.1061005888145509,-1.2892745,1.5014757,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.332990980012687,1.0622557,7.5187159,.88764751,-13.674156,15.798668,53.32664948434385,10.011781,.1061005888145509,-1.3658067,1.5780078,.9685028898991701,1.1223003,.16290003,47.465252,,,0,1,.8876475095748901
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.332990980012687,1.0622557,7.4063835,.88595504,-13.453989,15.578501,53.32664948434385,10.011781,.1061005888145509,-1.3438159,1.556017,.9685028898991701,1.1223003,.15606067,51.716751,,,0,1,.8859550356864929
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.291005616351815,1.2338083,6.8358741,.85676777,-12.164259,14.631876,53.32664948434385,10.011781,.1232356552703827,-1.2149945,1.461466,,,,,,,0,1,.8567677736282349
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.50069966976212,.072215222,6.1323409,.99060422,-11.946952,12.091383,53.32664948434385,10.011781,.0072130250431445,-1.1932895,1.2077155,.9867477057300051,1.1739905,.18675435,39.517342,,,0,1,.9906042218208313
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.332990980012687,1.0622557,7.1277785,.88152963,-12.907933,15.032445,53.32664948434385,10.011781,.1061005888145509,-1.2892745,1.5014757,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,387,38,20,41,1.373932108765409,1.0423588,8.8436728,.90617472,-16.29092,18.375639,53.32664948434385,10.011781,.1041132253073225,-1.6271752,1.8354017,.9698529111808079,1.1628529,.18858077,38.023735,,,0,1,.9705148339271545
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,388,26,15,35,-2.092754823192179,-2.4575381,8.7390738,.77854729,-19.585808,14.670732,52.46804029564471,10.915771,-.2251364646731871,-1.7942669,1.343994,.9384257491388565,.98686212,.14277849,47.773537,,,0,1,.889768327985491
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,388,54,30,52,.2894098082156444,1.3757902,7.4131179,.85276741,-13.153654,15.905234,54.19497530731703,10.378167,.1325658188713639,-1.2674352,1.5325669,.7697294758963913,.87760395,.17133249,26.237209,,,0,1,.9333152174949646
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0058320687430503,.0058320686,.013929204,.013929204,100,388,32,15,38,-.3988514468161792,-.50051248,8.0653925,.95051759,-16.308392,15.307366,52.72597050002091,10.322796,-.0484861356766228,-1.5798423,1.4828701,.9268675646744156,.98543978,.14876829,43.877254,,,0,1,.9505175948143005
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0074949973178413,.0074949972,.013929204,.013929204,100,388,38,21,42,1.333951736662101,1.0304697,7.0488095,.88377094,-12.784944,14.845882,53.32664948434385,10.011781,.1029257157032973,-1.2769899,1.4828414,.9684717104701279,1.1123991,.15132631,54.03714,,,0,1,.8837709426879883
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.015177629897538,.01517763,.022857944,.022857944,100,388,76,40,66,.056393876353939,.68110764,6.6315875,.91819584,-12.316566,13.678781,54.9172339028062,10.474686,.0650241573423577,-1.175841,1.3058892,.9790861654866383,1.0951318,.16321994,45.018009,,,0,1,.9181958436965942
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,59,,,42,1.332990980012673,1.332991,5.5875669,.81144387,-9.6186399,12.284622,53.32664948434385,10.011781,.1331422510621903,-.96073222,1.2270167,,,,54.366348,.8176024658882615,.8179636,0,1,.8114438652992249
P08,wellbeing_core_2017,Core wellbeing proxy,wellbeing,primary,primary_2017_ccpp,8,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,58,,,41,1.520606148925107,1.5206062,4.5051241,.73571879,-7.3094368,10.350649,53.66665206753053,9.9249773,.1532100318127199,-.73646885,1.0428889,,,,38.509201,.751990079592073,.76295257,0,1,.8408214705330984
S01,cpv2017_mean_age,Mean age,demography,secondary,demography_2017_ccpp,9,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,424,41,23,44,3.808800213810431,3.7005386,5.008729,.46001759,-6.1163902,13.517467,36.37549716670339,6.3463593,.5830963025980329,-.96376359,2.1299562,.8495976072459432,.98690873,.21481493,21.10693,,,0,1,.707365322113037
S01,cpv2017_mean_age,Mean age,demography,secondary,demography_2017_ccpp,9,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,424,41,23,44,3.235947548131179,3.6669595,4.3628721,.40063256,-4.8841128,12.218032,36.37549716670339,6.3463593,.5778052139592641,-.76959288,1.9252033,,,,,,,0,1,.6221531152725219
S01,cpv2017_mean_age,Mean age,demography,secondary,demography_2017_ccpp,9,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0056803026160031,.0056803026,.014080567,.014080567,1,424,35,17,41,2.872894014307362,2.8700104,5.6293683,.61017185,-8.1633492,13.90337,35.32029239109584,5.7266574,.5011667445131854,-1.4254998,2.4278333,.8044326293035351,.86478066,.2150908,16.164722,,,0,1,.8401246666908264
S01,cpv2017_mean_age,Mean age,demography,secondary,demography_2017_ccpp,9,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0073095065248693,.0073095066,.014080567,.014080567,1,424,41,21,44,3.737530879021742,3.772085,5.0724754,.45709559,-6.1697845,13.713955,36.37549716670339,6.3463593,.5943698906806243,-.97217703,2.1609168,.8469538733961686,.96210372,.21374434,20.260702,,,0,1,.6086844205856323
S02,cpv2017_share_female,Female residents,demography,secondary,demography_2017_ccpp,10,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,2.832449831247121,2.3105228,4.2818966,.5894711,-6.0818405,10.702886,51.42169732873033,9.4677105,.2440423898283569,-.64237708,1.1304618,.8495976072459432,.98690873,.21481493,21.10693,,,0,1,.707365322113037
S02,cpv2017_share_female,Female residents,demography,secondary,demography_2017_ccpp,10,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,2.40644259927173,2.3519416,3.6423571,.51846093,-4.7869473,9.4908304,51.42169732873033,9.4677105,.2484171310196163,-.50560772,1.002442,,,,,,,0,1,.6221531152725219
S02,cpv2017_share_female,Female residents,demography,secondary,demography_2017_ccpp,10,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0119207949842838,.011920795,.022355372,.022355372,100,424,62,38,57,4.801068988081933,4.8665147,4.8472281,.3153888,-4.6338778,14.366907,52.66577981172069,10.408939,.4675322397180964,-.44518253,1.380247,.53480850514448,.57591909,.1925534,8.9458284,,,0,1,.6779215335845947
S02,cpv2017_share_female,Female residents,demography,secondary,demography_2017_ccpp,10,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0153398744062976,.015339875,.022355372,.022355372,100,424,81,46,69,6.010976649908586,5.9983277,6.1437583,.32890162,-6.0432177,18.039873,52.65153653827714,9.4259529,.6363630194997905,-.64112538,1.9138515,.4352152209627325,.49319568,.18839958,6.8529677,,,0,1,.6086844205856323
S03,share_age_0_14_2017,Residents age 0-14,demography,secondary,demography_2017_ccpp,11,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,-5.796182163321639,-6.1553211,5.4483972,.258582,-16.833984,4.5233412,21.70038718457629,7.0714498,-.8704468917920313,-2.3805563,.6396625,.8495976072459432,.98690873,.21481493,21.10693,,,0,1,.707365322113037
S03,share_age_0_14_2017,Residents age 0-14,demography,secondary,demography_2017_ccpp,11,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,-4.924422497119679,-6.0254269,4.527051,.18319471,-14.898284,2.8474307,21.70038718457629,7.0714498,-.8520780088700908,-2.1068218,.40266576,,,,,,,0,.9159735590219498,.5495841354131699
S03,share_age_0_14_2017,Residents age 0-14,demography,secondary,demography_2017_ccpp,11,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0053276901844674,.0053276904,.013675234,.013675234,100,424,32,17,40,-6.111695247368521,-6.1837845,6.4669013,.33896077,-18.858679,6.4911089,22.43782302830368,6.7112603,-.9214043912001424,-2.8100054,.96719676,.8040496124367198,.86276299,.21324138,16.369675,,,0,1,.6779215335845947
S03,share_age_0_14_2017,Residents age 0-14,demography,secondary,demography_2017_ccpp,11,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0068557590675068,.0068557588,.013675234,.013675234,100,424,38,20,42,-6.177822018452267,-6.3301616,5.9709339,.28907058,-18.032978,5.372654,22.05830573251373,6.7788124,-.9338157427336851,-2.6601973,.79256564,.8350674052398483,.931463,.21767093,18.311771,,,0,1,.6086844205856323
S04,share_age_30_44_2017,Residents age 30-44,demography,secondary,demography_2017_ccpp,12,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,-2.419042631665176,-2.2961571,3.4545431,.50625676,-9.0669365,4.4746227,18.83481731865464,6.6759543,-.343944399380495,-1.3581485,.67025965,.8495976072459432,.98690873,.21481493,21.10693,,,0,1,.707365322113037
S04,share_age_30_44_2017,Residents age 30-44,demography,secondary,demography_2017_ccpp,12,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,-2.055212831688663,-2.2829711,2.9835091,.44415447,-8.1305418,3.5645995,18.83481731865464,6.6759543,-.3419692508554978,-1.2178845,.53394604,,,,,,,0,1,.6221531152725219
S04,share_age_30_44_2017,Residents age 30-44,demography,secondary,demography_2017_ccpp,12,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0098951124442959,.0098951124,.0197853,.0197853,100,424,54,33,54,-2.079307292131328,-1.6192112,4.2289023,.70180017,-9.9077082,6.6692853,18.89720327324337,6.8129945,-.2376651251873944,-1.4542369,.97890663,.6477627886626933,.70642275,.19663653,12.906278,,,0,1,.8401246666908264
S04,share_age_30_44_2017,Residents age 30-44,demography,secondary,demography_2017_ccpp,12,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0127331929063295,.012733193,.0197853,.0197853,100,424,65,39,59,-2.040496675933678,-1.1957074,5.5272489,.82873088,-12.028916,9.6375017,19.73330646753311,7.6106877,-.1571089868941443,-1.5805295,1.2663115,.5115140678331207,.59453094,.19415957,9.376296,,,0,1,.8287308812141418
S05,share_age_45_64_2017,Residents age 45-64,demography,secondary,demography_2017_ccpp,13,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,6.119687666022082,6.984149,4.6937823,.13676208,-2.2154953,16.183794,22.41884142887302,13.792006,.5063910890232634,-.1606362,1.1734184,.8495976072459432,.98690873,.21481493,21.10693,,,0,.8205724954605103,.707365322113037
S05,share_age_45_64_2017,Residents age 45-64,demography,secondary,demography_2017_ccpp,13,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,5.199271998144872,6.7740178,3.7739944,.072666459,-.62287539,14.170911,22.41884142887302,13.792006,.4911553504990593,-.045162059,1.0274727,,,,,,,0,.4359987527132034,.4359987527132034
S05,share_age_45_64_2017,Residents age 45-64,demography,secondary,demography_2017_ccpp,13,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0057424050176331,.0057424051,.013600125,.013600125,100,424,35,17,41,9.852187522410707,10.138269,5.8292851,.082000315,-1.2869202,21.563457,21.88505896500179,14.747401,.687461411978723,-.08726421,1.4621871,.8056890406732166,.87214208,.21612704,16.283819,,,0,.4920018911361694,.4920018911361694
S05,share_age_45_64_2017,Residents age 45-64,demography,secondary,demography_2017_ccpp,13,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0073894209133466,.0073894211,.013600125,.013600125,100,424,41,22,44,6.413627787069317,7.2109141,4.7353172,.12781018,-2.070137,16.491964,22.41884142887302,13.792006,.5228328515134609,-.15009688,1.1957626,.848198841238888,.97626328,.21507683,20.603767,,,0,.7668610811233521,.6086844205856323
S06,share_age_65plus_2017,Residents age 65 or older,demography,secondary,demography_2017_ccpp,14,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,2.969734615771702,2.3571634,8.1040688,.77115709,-13.52652,18.240847,14.15617058235334,10.564077,.2231300895604295,-1.280426,1.7266862,.8495976072459432,.98690873,.21481493,21.10693,,,0,1,.7711570858955383
S06,share_age_65plus_2017,Residents age 65 or older,demography,secondary,demography_2017_ccpp,14,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,424,41,23,44,2.523079423715088,2.410418,7.0322204,.7317732,-11.37248,16.193316,14.15617058235334,10.564077,.2281711957720822,-1.0765238,1.5328661,,,,,,,0,1,.7317731976509094
S06,share_age_65plus_2017,Residents age 65 or older,demography,secondary,demography_2017_ccpp,14,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0067552181575453,.0067552184,.015444462,.015444462,100,424,38,19,41,1.527832008951895,1.7066979,8.4601412,.84012467,-14.874873,18.288269,13.14613206655179,9.7193851,.175597320151808,-1.5304337,1.8816283,.832239266676024,.8944307,.21461694,17.368624,,,0,1,.8401246666908264
