grid_scope,candidate_id,candidate_label,candidate_type,team_review_eligible,subset_size,candidate_n,complete_2012,complete_2016,complete_2023,complete_early_mid,positive_early_mid,positive_ci_early_mid,strong_early_mid,min_tau_early_mid,min_wald_early_mid,max_p_early_mid,min_effective_early_mid,min_clusters_early_mid,complete_three_horizons,positive_three_horizons,positive_ci_three_horizons,strong_three_horizons,horizon_pattern,min_tau_three_horizons,min_wald_three_horizons,max_p_three_horizons,min_effective_three_horizons,min_clusters_three_horizons,support_ok2012,estimation_rc2012,tau_cl2012,tau_bc2012,se_rb2012,p_rb2012,ci_left2012,ci_right2012,effective_n2012,clusters_left2012,clusters_right2012,robust_wald2012,support_ok2016,estimation_rc2016,tau_cl2016,tau_bc2016,se_rb2016,p_rb2016,ci_left2016,ci_right2016,effective_n2016,clusters_left2016,clusters_right2016,robust_wald2016,support_ok2023,estimation_rc2023,tau_cl2023,tau_bc2023,se_rb2023,p_rb2023,ci_left2023,ci_right2023,effective_n2023,clusters_left2023,clusters_right2023,robust_wald2023,strong_early_2012,strong_mid_2016,strong_late_2023,late_to_early_ratio
broad_atlas,leaveout_dept_07,Leave out: HUANUCO,atlas_leave_one_out,0,14,4854,1,1,1,1,1,0,0,.0881345730436609,.8207916468892003,.3649488085424215,475,296,1,1,0,0,weak at all horizons,.0041040190232946,.0720062181456873,.7884378164166352,454,296,1,0,.0881345730436609,.0923856560747044,.1019736778834608,.3649488085424215,-.1074790799479672,.2922503920973761,604,357,296,.8207916468892003,1,0,.2396862036883188,.2643862653978766,.1172698752759814,.0241640171461166,.0345415333854489,.4942309974103042,475,357,296,5.082821449391095,1,0,.0041040190232946,.027495206070705,.1024641585816709,.7884378164166352,-.1733308544555706,.2283212665969806,454,357,296,.0720062181456873,0,0,0,.0465653702237998
broad_atlas,leaveout_dept_08,Leave out: JUNIN,atlas_leave_one_out,0,14,4954,1,1,1,1,1,0,0,.1346777563252829,2.146432521042045,.1429015956371008,469,296,1,0,0,0,weak at all horizons,-.0062107033504362,.0240776054782047,.8766876118499112,469,296,1,0,.1346777563252829,.1635760245063294,.1116505917404874,.1429015956371008,-.0552551141576112,.3824071631702699,489,360,296,2.146432521042045,1,0,.2203728985269472,.2463074596325361,.1191025423358315,.0386373371728818,.0128707661871494,.4797441530779228,469,360,296,4.276742142805397,1,0,-.0062107033504362,.0159118091147445,.1025446278059907,.8766876118499112,-.1850719681930618,.2168955864225509,487,360,296,.0240776054782047,0,0,0,-.0461152867399698
broad_atlas,leaveout_dept_09,Leave out: LA LIBERTAD,atlas_leave_one_out,0,14,5694,1,1,1,1,1,0,0,.0531104593911422,.2513086206771961,.616155141052831,707,340,1,1,0,0,weak at all horizons,.0074040640872317,.0627611447123957,.8021838906610099,597,340,1,0,.0531104593911422,.0475817834449422,.0949154744202485,.616155141052831,-.1384491279942775,.233612694884162,707,410,340,.2513086206771961,1,0,.1493251928973152,.1468756006645088,.0886386151336482,.0975162467719118,-.0268528926369486,.3206040939659661,846,410,340,2.745701918455507,1,0,.0074040640872317,.0225553305497017,.0900334242469886,.8021838906610099,-.1539069383792112,.1990175994786146,597,410,340,.0627611447123957,0,0,0,.1394087750720257
broad_atlas,leaveout_dept_10,Leave out: LIMA,atlas_leave_one_out,0,14,5660,1,1,1,1,1,0,0,.0569577181094748,.3047362862637503,.5809283174034798,682,338,1,1,0,0,weak at all horizons,.0051481626186374,.0452171307780308,.8316052727199953,606,338,1,0,.0569577181094748,.0537050439786729,.0972865922585175,.5809283174034798,-.1369731730266545,.2443832609840004,682,405,338,.3047362862637503,1,0,.1524230350676125,.1483636037307103,.0920916381701593,.1071703157820599,-.0321326903600961,.3288598978215167,787,405,338,2.595460062105039,1,0,.0051481626186374,.0189373688619239,.0890570157193346,.8316052727199953,-.1556111745185893,.1934859122424371,606,405,338,.0452171307780308,0,0,0,.0903856894116166
broad_atlas,leaveout_dept_11,Leave out: PASCO,atlas_leave_one_out,0,14,5351,1,1,1,1,1,0,0,.0448745153890526,.2033665896206758,.6520170454652927,589,320,1,1,0,0,weak at all horizons,.0448745153890526,.2033665896206758,.6520170454652927,506,320,1,0,.0448745153890526,.0468176423647583,.1038173016770956,.6520170454652927,-.1566605298944788,.2502958146239954,589,396,320,.2033665896206758,1,0,.1387947954386854,.134596600632013,.0971103403359372,.1657416558068011,-.0557361689528513,.3249293702168772,685,396,320,1.921043639547529,1,0,.0672951638614432,.0866245195048021,.085817618578119,.3127816356908958,-.0815749221473066,.2548239611569108,506,396,320,1.018893425073018,0,0,0,1.499629874061219
broad_atlas,leaveout_dept_12,Leave out: PIURA,atlas_leave_one_out,0,14,5636,1,1,1,1,1,0,0,.0609297791238561,.352366894073708,.5527763371425729,689,339,1,0,0,0,weak at all horizons,-.0089181997189678,.0004216221725516,.9836178361543183,615,339,1,0,.0609297791238561,.0574952813794318,.0968578120781105,.5527763371425729,-.1323425419150134,.2473331046738771,689,416,339,.352366894073708,1,0,.1506104440828746,.1488297935203556,.0915793816209713,.1041316213013311,-.0306624961831975,.3283220832239088,817,416,339,2.641096958706377,1,0,-.0089181997189678,.0018210061185275,.0886849007086697,.9836178361543183,-.1719982052429758,.1756402174800309,615,416,339,.0004216221725516,0,0,0,-.1463684892216525
broad_atlas,leaveout_dept_13,Leave out: PUNO,atlas_leave_one_out,0,14,5486,1,1,1,1,1,0,0,.0550151029469303,.228620877370207,.6325483179241727,668,317,1,0,0,0,weak at all horizons,-.003258647672632,.0145769211541812,.9039009983335882,572,317,1,0,.0550151029469303,.046823798759153,.097928409511147,.6325483179241727,-.1451123569459848,.2387599544642907,668,396,317,.228620877370207,1,0,.1602837322299165,.1579786897737597,.0915560134914429,.0844397864411969,-.0214677992375316,.3374251787850511,801,396,317,2.977304585165255,1,0,-.003258647672632,.0113315396718896,.0938546990048362,.9039009983335882,-.1726202901574365,.1952833695012157,572,396,317,.0145769211541812,0,0,0,-.059231874486819
broad_atlas,leaveout_dept_14,Leave out: SAN MARTIN,atlas_leave_one_out,0,14,5155,1,1,1,1,1,0,0,.0477348478969581,.1887591105049811,.6639514118521885,601,324,1,1,0,0,weak at all horizons,.0053377440126674,.0441758449880626,.8335267939176076,557,324,1,0,.0477348478969581,.0446188187150496,.1026985015771148,.6639514118521885,-.1566665456423253,.2459041830724245,601,377,324,.1887591105049811,1,0,.1347947432414497,.1208919809488589,.1015049047526746,.2336549795599827,-.0780539766205518,.3198379385182696,648,377,324,1.418472537596176,1,0,.0053377440126674,.0200332009070869,.0953142673137148,.8335267939176076,-.1667793302406172,.2068457320547911,557,377,324,.0441758449880626,0,0,0,.1118206980399229
broad_atlas,leaveout_dept_15,Leave out: UCAYALI,atlas_leave_one_out,0,14,5502,1,1,1,1,1,0,0,.0655961666020085,.508039322154393,.4759888525115068,639,334,1,0,0,0,weak at all horizons,-.0058031083486612,.001669483540632,.967408053065658,639,334,1,0,.0655961666020085,.0705492276117687,.0989791225372932,.4759888525115068,-.1234462877827027,.2645447430062402,639,407,334,.508039322154393,1,0,.1568751056146508,.1589032194033438,.0922302596795222,.0849071888660132,-.0218647678532963,.339671206659984,780,407,334,2.968373388618205,1,0,-.0058031083486612,.0034543047221112,.084541427250271,.967408053065658,-.1622438478900331,.1691524573342555,667,407,334,.001669483540632,0,0,0,-.0884671871737626
dept_subset,conflict_dept_subset_001,Conflict-belt departments: APURIMAC,bounded_department_subset,0,1,486,1,1,1,1,1,1,1,.8321444879922215,31.06477358556489,2.49559598667e-08,41,43,1,1,0,0,early and mid,.3004764256881971,1.606835255453079,.20493723882411,41,43,1,0,.8533613444957113,.9797403367549338,.1739585935745208,1.78098798165e-08,.6387877585476323,1.320692914962235,41,43,50,31.71978257565171,1,0,.8321444879922215,.9664339159377973,.1733955973974146,2.49559598667e-08,.6265847899610575,1.306283041914537,41,43,50,31.06477358556489,1,0,.3004764256881971,.3368255554518313,.2657170110893424,.20493723882411,-.1839702163629099,.8576213272665726,43,43,50,1.606835255453079,1,1,0,.3521092531625765
dept_subset,conflict_dept_subset_002,Conflict-belt departments: AYACUCHO,bounded_department_subset,0,1,1388,1,1,1,1,1,0,0,.0777678435654953,.1567322057812451,.6921830909820249,170,74,1,1,0,0,weak at all horizons,.0041607013065244,.1139235738876004,.7357206689205512,170,74,1,0,.0777678435654953,.0673044247280975,.1700060957305131,.6921830909820249,-.2659014000559767,.4005102495121717,170,74,78,.1567322057812451,1,0,.205982845284717,.1989312790615757,.1823377920480058,.2752710776563107,-.1584442263730695,.5563067844962208,192,74,78,1.190289950432179,1,0,.0041607013065244,.0474535354742889,.140592377201449,.7357206689205512,-.2281024603414213,.3230095312899991,180,74,78,.1139235738876004,0,0,0,.0535015646026021
dept_subset,conflict_dept_subset_004,Conflict-belt departments: CUSCO,bounded_department_subset,0,1,146,0,0,0,0,0,0,0,,,,,,0,0,0,0,incomplete,,,,,,0,,,,,,,,,7,11,,0,,,,,,,,,7,11,,0,,,,,,,,,7,11,,0,0,0,
dept_subset,conflict_dept_subset_008,Conflict-belt departments: HUANCAVELICA,bounded_department_subset,0,1,421,1,1,1,1,1,1,0,1.25518185525295,12.40087707225391,.0004291322417599,24,40,1,1,0,0,weak at all horizons,.112241014407668,.7928439783936361,.3732415519486566,24,40,1,0,1.25518185525295,1.699864971080906,.4827121422664485,.0004291322417599,.7537665573384918,2.645963384823319,24,46,40,12.40087707225391,1,0,1.279398069907255,1.767895471184876,.4987847403335735,.000393499255294,.7902953440929091,2.745495598276842,24,46,40,12.5628116876495,1,0,.112241014407668,.1302484129800847,.1462778519664472,.3732415519486566,-.1564509086100332,.4169477345702027,42,46,40,.7928439783936361,0,0,0,.0894221135670008
dept_subset,conflict_dept_subset_016,Conflict-belt departments: HUANUCO,bounded_department_subset,0,1,858,1,1,1,1,0,0,0,-.2949812955262564,.805263792015404,.3695242273335796,67,44,1,0,0,0,weak at all horizons,-.2949812955262564,.0236535455886852,.8777697265973744,67,44,1,0,-.2484559873965476,-.314251539211824,.3501936990147217,.3695242273335796,-1.000618576893538,.3721154984698902,68,60,44,.805263792015404,1,0,-.2949812955262564,-.3900667487357081,.3587285174797055,.2768781012120997,-1.093161723223378,.3130282257519618,67,60,44,1.182349999220895,1,0,.0644229796081786,.0342295296736346,.2225629182572935,.8777697265973744,-.4019857744047926,.4704448337520617,114,60,44,.0236535455886852,0,0,0,
dept_subset,conflict_dept_subset_032,Conflict-belt departments: JUNIN,bounded_department_subset,0,1,758,1,1,1,1,0,0,0,-.5389026182415255,.7280638901293408,.3935114777995122,58,44,1,0,0,0,weak at all horizons,-.5389026182415255,.5911206554426393,.4419860951198504,58,44,1,0,-.5389026182415255,-.6255450592117152,.2623928667050844,.0171255199034022,-1.1398256277539,-.1112644906695308,58,57,44,5.683464449383118,1,0,-.244910792474633,-.2664021152422743,.3122143950580117,.3935114777995122,-.8783310850109374,.3455268545263888,63,57,44,.7280638901293408,1,0,.1415842795958739,.140245346821317,.1824107349774692,.4419860951198504,-.2172731241280034,.4977638177706373,70,57,44,.5911206554426393,0,0,0,
dept_subset,conflict_dept_subset_064,Conflict-belt departments: SAN MARTIN,bounded_department_subset,0,1,557,1,1,1,1,1,0,0,.0882636393765863,.0905604014194244,.7634659265609096,44,16,1,0,0,0,weak at all horizons,-.0256559676680841,.0395108005722816,.8424401303841912,44,16,1,0,.0882636393765863,.115438249264586,.3836017344634784,.7634659265609096,-.6364073346909287,.8672838332201007,44,40,16,.0905604014194244,1,0,.3691735373128685,.4312930061695671,.2819885377279848,.1261479729932788,-.1213943718303973,.9839803841695315,59,40,16,2.339278452378522,1,0,-.0256559676680841,-.0453557879806313,.2281785425027308,.8424401303841912,-.4925775133308256,.4018659373695629,66,40,16,.0395108005722816,0,0,0,-.2906742555518265
dept_subset,conflict_dept_subset_003,Conflict-belt departments: APURIMAC + AYACUCHO,bounded_department_subset,0,2,1874,1,1,1,1,1,1,0,.3150657261254476,4.558256956552233,.0327603988110393,188,117,1,1,0,0,weak at all horizons,.0923255723688907,1.204440553132731,.2724359577461196,188,117,1,0,.3150657261254476,.3546838197789115,.1661276704855155,.0327603988110393,.0290795687917634,.6802880707660596,193,117,128,4.558256956552233,1,0,.3774608786930889,.4140198312201178,.1760206533947379,.0186672844149258,.0690256900312235,.759013972409012,188,117,128,5.532418570136804,1,0,.0923255723688907,.1317434934945252,.1200429033766791,.2724359577461196,-.1035362737233874,.3670232607124378,210,117,128,1.204440553132731,0,0,0,.2930359119167728
dept_subset,conflict_dept_subset_005,Conflict-belt departments: APURIMAC + CUSCO,bounded_department_subset,0,2,632,1,1,1,1,1,1,0,.6603979245170787,14.57189932895234,.0001349114828996,52,50,1,1,0,0,weak at all horizons,.0711143999620618,.1160168471109126,.7333953489555333,52,50,1,0,.6740848824522327,.7890229086961613,.202264579465458,.0000958180988554,.3925916175957239,1.185454199796599,54,50,61,15.21736837339328,1,0,.6603979245170787,.7820512300811779,.2048694126535438,.0001349114828996,.3805145597463577,1.183587900415998,52,50,61,14.57189932895234,1,0,.0711143999620618,.0971978665996571,.2853620414627225,.7333953489555333,-.4621014572221044,.6564971904214186,59,50,61,.1160168471109126,0,0,0,.1054976929661394
dept_subset,conflict_dept_subset_006,Conflict-belt departments: AYACUCHO + CUSCO,bounded_department_subset,0,2,1534,1,1,1,1,1,0,0,.0607732671731033,.1482962190419925,.7001688984383256,187,81,1,0,0,0,weak at all horizons,-.0815915583593672,.0969015887830099,.755580016520837,165,81,1,0,.0607732671731033,.0592210274831927,.1537839100508962,.7001688984383256,-.242189897618311,.3606319525846964,187,81,89,.1482962190419925,1,0,.1676936838642933,.1615036237099873,.1648306766498047,.3271772838979129,-.1615585660709972,.4845658134909718,207,81,89,.9600380794078277,1,0,-.0815915583593672,-.0532427097085248,.1710388237813265,.755580016520837,-.3884726442780175,.2819872248609678,165,81,89,.0969015887830099,0,0,0,-1.342556721970636
dept_subset,conflict_dept_subset_009,Conflict-belt departments: APURIMAC + HUANCAVELICA,bounded_department_subset,0,2,907,1,1,1,1,1,1,1,.8907008269404767,42.67543784926456,6.46186094644e-11,48,89,1,1,0,0,early and mid,.1240776835813497,1.379389994275229,.2402050808155937,48,89,1,0,.8996067461234298,1.01911421336211,.1552202563506642,5.18235399963e-11,.7148881012437338,1.323340325480487,50,89,90,43.10711167304546,1,0,.8907008269404767,1.000566091270833,.1531640310889478,6.46186094644e-11,.7003701066095223,1.300762075932144,48,89,90,42.67543784926456,1,0,.1240776835813497,.1501168511542488,.1278162025427731,.2402050808155937,-.1003983024702634,.4006320047787609,115,89,90,1.379389994275229,1,1,0,.1379243587445549
dept_subset,conflict_dept_subset_010,Conflict-belt departments: AYACUCHO + HUANCAVELICA,bounded_department_subset,0,2,1809,1,1,1,1,1,0,0,.0620118546774886,.1905931072059998,.6624234373716779,156,118,1,1,0,0,weak at all horizons,.0321001436693864,.1905931072059998,.6624234373716779,156,118,1,0,.0620118546774886,.0866507012910537,.1984807931595458,.6624234373716779,-.3023645049245999,.4756659075067072,156,120,118,.1905931072059998,1,0,.1402102513405509,.1394537042842975,.2064979800122853,.4994679014609469,-.2652748994200536,.5441823079886485,159,120,118,.4560668377667091,1,0,.0321001436693864,.0743578173183419,.1276922107610936,.5603506862256034,-.1759143168796994,.3246299515163832,176,120,118,.3390973954904825,0,0,0,.5176452766383606
dept_subset,conflict_dept_subset_012,Conflict-belt departments: CUSCO + HUANCAVELICA,bounded_department_subset,0,2,567,1,1,1,1,1,0,0,.2918494172862823,.9775505355025946,.3228042885856809,38,51,1,0,0,0,weak at all horizons,-.3431543210151557,.9775505355025946,.3228042885856809,38,51,1,0,.2954515390263218,.4360748003500425,.4372680500622039,.3186329253269411,-.4209548293619343,1.293104430062019,39,53,51,.9945496973880165,1,0,.2918494172862823,.4454715234814817,.4505576191796486,.3228042885856809,-.4376051830707425,1.328548230033706,38,53,51,.9775505355025946,1,0,-.3431543210151557,-.4200784134917508,.2647936107787348,.1126401853597128,-.9390643539543879,.0989075269708863,99,53,51,2.51678273827255,0,0,0,-1.161457212732894
dept_subset,conflict_dept_subset_017,Conflict-belt departments: APURIMAC + HUANUCO,bounded_department_subset,0,2,1344,1,1,1,1,1,0,0,.1772056209828214,.7232679087527316,.3950740634507579,154,94,1,1,0,0,weak at all horizons,.1408616240373346,.7232679087527316,.3950740634507579,154,94,1,0,.1772056209828214,.1974383649876373,.2155911253823202,.3597717734364927,-.2251124761481693,.619989206123444,154,103,94,.8386897450283085,1,0,.1832197777134932,.1836852653532841,.215985562590666,.3950740634507579,-.2396386585050427,.607009189211611,154,103,94,.7232679087527316,1,0,.1408616240373346,.1452964843580793,.1531083206004633,.3426316137533945,-.1547903097522406,.4453832784683992,187,103,94,.9005599447595212,0,0,0,.7949049429475489
dept_subset,conflict_dept_subset_018,Conflict-belt departments: AYACUCHO + HUANUCO,bounded_department_subset,0,2,2246,1,1,1,1,0,0,0,-.0626332586501457,.1154340255028135,.7340404120719206,191,122,1,0,0,0,weak at all horizons,-.0626332586501457,.0495391338840717,.8238671640665617,191,122,1,0,-.0626332586501457,-.0832774748951639,.1889017160347967,.6593210053434166,-.4535180349411778,.28696308515085,195,134,122,.1943494384085285,1,0,-.0216850362118902,-.0656911492794733,.1933481137241005,.7340404120719206,-.4446464886574647,.3132641900985181,191,134,122,.1154340255028135,1,0,.0136764287223385,.0265579791230919,.1193220814305823,.8238671640665617,-.2073090030412049,.2604249612873887,305,134,122,.0495391338840717,0,0,0,
dept_subset,conflict_dept_subset_020,Conflict-belt departments: CUSCO + HUANUCO,bounded_department_subset,0,2,1004,1,1,1,1,0,0,0,-.2427740413292379,.6414717655715346,.4231783515391978,78,55,1,0,0,0,weak at all horizons,-.2427740413292379,.091326757026244,.7624971864967811,78,55,1,0,-.2109486014053062,-.2569641060345966,.3208364412381483,.4231783515391978,-.8857919757893685,.3718637637201753,79,67,55,.6414717655715346,1,0,-.2427740413292379,-.3153824965963111,.3261035720997865,.3334821938739991,-.9545337531417533,.323768759949131,78,67,55,.9353282710545818,1,0,-.0403951698880407,-.0675766030294485,.2236131495055022,.7624971864967811,-.5058503225298032,.3706971164709063,122,67,55,.091326757026244,0,0,0,
dept_subset,conflict_dept_subset_024,Conflict-belt departments: HUANCAVELICA + HUANUCO,bounded_department_subset,0,2,1279,1,1,1,1,0,0,0,-.0813833276959847,.1420030574070121,.7062977668110599,150,84,1,0,0,0,weak at all horizons,-.0813833276959847,.0208013161250541,.8853215258845524,150,84,1,0,-.0813833276959847,-.0831975730027713,.220781057861162,.7062977668110599,-.5159204948793026,.34952534887376,152,106,84,.1420030574070121,1,0,-.0711044331152026,-.1017232167985731,.2233819477694386,.6488373449668812,-.5395437892230801,.3360973556259339,150,106,84,.2073690910303318,1,0,-.0019039969935604,-.0235854578758248,.1635305527613825,.8853215258845524,-.3440994516600616,.296928535908412,161,106,84,.0208013161250541,0,0,0,
dept_subset,conflict_dept_subset_033,Conflict-belt departments: APURIMAC + JUNIN,bounded_department_subset,0,2,1244,1,1,1,1,1,0,0,.1400875041684448,.507545086292177,.4762035048619911,111,94,1,1,0,0,weak at all horizons,.1400875041684448,.507545086292177,.4762035048619911,111,94,1,0,.1400875041684448,.1567192640111625,.2199809481835375,.4762035048619911,-.2744354717135428,.5878739997358677,118,100,94,.507545086292177,1,0,.2497781147447731,.288173693923045,.2182894432125668,.1867866461822749,-.1396657529788872,.7160131408249771,111,100,94,1.742782541781681,1,0,.2079753691181696,.2230045849007707,.1522695832951818,.1430470190954704,-.0754383142987073,.5214474841002488,115,100,94,2.144871436504006,0,0,0,1.484610425124676
dept_subset,conflict_dept_subset_034,Conflict-belt departments: AYACUCHO + JUNIN,bounded_department_subset,0,2,2146,1,1,1,1,0,0,0,-.2148671452176713,.1469489540301071,.7014682662512848,163,122,1,0,0,0,weak at all horizons,-.2148671452176713,.1469489540301071,.7014682662512848,163,122,1,0,-.2148671452176713,-.2630089133287283,.1860323762377749,.1574264121668892,-.6276256707131721,.1016078440557154,163,131,122,1.998774807216734,1,0,-.0302898536789075,-.0755205154320475,.1970070173014316,.7014682662512848,-.4616471740445127,.3106061431804176,176,131,122,.1469489540301071,1,0,.0481128654698273,.0716379370738693,.1149302950459215,.5330766266681541,-.153621301948699,.2968971760964377,257,131,122,.3885233270778595,0,0,0,
dept_subset,conflict_dept_subset_036,Conflict-belt departments: CUSCO + JUNIN,bounded_department_subset,0,2,904,1,1,1,1,0,0,0,-.4829315778312468,1.063596650758496,.3023963034441496,70,55,1,0,0,0,weak at all horizons,-.4829315778312468,.1307965900861263,.7176075327025626,70,55,1,0,-.4829315778312468,-.559813021608406,.2341588697953344,.0168144466740287,-1.018755973067865,-.1008700701489468,70,64,55,5.71563867126792,1,0,-.2526736879041469,-.2815362613456115,.2729894468753144,.3023963034441496,-.816585745380738,.253513222689515,74,64,55,1.063596650758496,1,0,-.0539083396366165,-.0852474268646812,.23571274637578,.7176075327025626,-.5472359204582341,.3767410667288716,80,64,55,.1307965900861263,0,0,0,
dept_subset,conflict_dept_subset_040,Conflict-belt departments: HUANCAVELICA + JUNIN,bounded_department_subset,0,2,1179,1,1,1,1,0,0,0,-.1573677508063835,.0092217304338272,.9234968720920181,122,84,1,0,0,0,weak at all horizons,-.1573677508063835,.0092217304338272,.9234968720920181,122,84,1,0,-.1573677508063835,-.184628739835187,.2244932336566569,.4108353290919299,-.6246273925751695,.2553699129047955,124,103,84,.6763820903781869,1,0,.0117082288051801,.0234482474595344,.24417667596506,.9234968720920181,-.4551292432966901,.5020257382157589,122,103,84,.0092217304338272,1,0,.0836232831644252,.0978591741037085,.1341186771129278,.4656065155146317,-.1650086026917864,.3607269508992034,125,103,84,.5323834792406589,0,0,0,
dept_subset,conflict_dept_subset_048,Conflict-belt departments: HUANUCO + JUNIN,bounded_department_subset,0,2,1616,1,1,1,1,0,0,0,-.4104035955331828,2.219404825522959,.1362855893157765,100,88,1,0,0,0,weak at all horizons,-.4104035955331828,.2930449155857199,.5882758517083156,100,88,1,0,-.4104035955331828,-.4755933113113631,.235753939806202,.0436611683324647,-.9376625425449426,-.0135240800777835,100,117,88,4.069617178617439,1,0,-.3016123337695213,-.3707421675905467,.2488592120934609,.1362855893157765,-.8584972605147447,.1170129253336513,100,117,88,2.219404825522959,1,0,.1007593331557071,.0815789575491825,.1506992379135998,.5882758517083156,-.2137861212591061,.3769440363574712,184,117,88,.2930449155857199,0,0,0,
dept_subset,conflict_dept_subset_065,Conflict-belt departments: APURIMAC + SAN MARTIN,bounded_department_subset,0,2,1043,1,1,1,1,1,1,0,.6724189988710705,19.04887604697723,.0000127412794858,64,66,1,1,0,0,mid only,.1785199593245008,1.265991247470225,.260520068435061,64,66,1,0,.6724189988710705,.7976034324298886,.182747875291307,.0000127412794858,.4394241786077097,1.155782686252067,70,83,66,19.04887604697723,1,0,.933883727770079,1.083192035322799,.1460364646660142,1.19558150881e-13,.7969658241478548,1.369418246497742,64,83,66,55.01590919034744,1,0,.1785199593245008,.213262442305643,.1895391928727498,.260520068435061,-.1582275493837375,.5847524339950234,94,83,66,1.265991247470225,0,1,0,.2654891661660651
dept_subset,conflict_dept_subset_066,Conflict-belt departments: AYACUCHO + SAN MARTIN,bounded_department_subset,0,2,1945,1,1,1,1,1,0,0,.0987490855926949,.5359281254612893,.4641251596696047,191,94,1,1,0,0,weak at all horizons,.0009009924669794,.0919045733163262,.761769705818247,191,94,1,0,.0987490855926949,.1124494361719934,.153604524238189,.4641251596696047,-.1886098991972667,.4135087715412535,235,114,94,.5359281254612893,1,0,.3057057763570411,.3415947371639393,.1867576706234176,.0673876109955776,-.0244435710945532,.7076330454224318,191,114,94,3.345533979000918,1,0,.0009009924669794,.0377353032317667,.124474182500992,.761769705818247,-.2062296114752434,.2817002179387768,205,114,94,.0919045733163262,0,0,0,.0091240588363084
dept_subset,conflict_dept_subset_068,Conflict-belt departments: CUSCO + SAN MARTIN,bounded_department_subset,0,2,703,1,1,1,1,1,0,0,.05860291475485,.1325789660267079,.7157729228424372,46,27,1,0,0,0,weak at all horizons,-.2083048728936028,.1325789660267079,.7157729228424372,46,27,1,0,.05860291475485,.1003345419658548,.2755580854118618,.7157729228424372,-.4397493810902063,.6404184650219159,73,47,27,.1325789660267079,1,0,.447030991634167,.5723080098649851,.3653713137827382,.1172611606371414,-.1438066061332647,1.288422625863235,46,47,27,2.453526509929747,1,0,-.2083048728936028,-.2511991230704939,.2582257881869511,.3306583410051478,-.7573123677963866,.2549141216553988,71,47,27,.9463178117029389,0,0,0,-3.554513862748839
dept_subset,conflict_dept_subset_072,Conflict-belt departments: HUANCAVELICA + SAN MARTIN,bounded_department_subset,0,2,978,1,1,1,1,1,1,0,.4844653701482872,4.582913774931056,.0322922590417914,51,56,1,0,0,0,mid only,-.0430828141249857,.0271521534067621,.8691178510937377,51,56,1,0,.4844653701482872,.6343582774130521,.2963219124782686,.0322922590417914,.0535780011256158,1.215138553700488,62,86,56,4.582913774931056,1,0,.9102903666121585,1.1069500839792,.201057164013414,3.67811651759e-08,.7128852836791459,1.501014884279254,51,86,56,30.31216598139946,1,0,-.0430828141249857,-.0261616810591201,.158768195016895,.8691178510937377,-.337341625182666,.2850182630644258,106,86,56,.0271521534067621,0,1,0,-.0889285731853212
dept_subset,conflict_dept_subset_080,Conflict-belt departments: HUANUCO + SAN MARTIN,bounded_department_subset,0,2,1415,1,1,1,1,0,0,0,-.139439726756686,.0276524737771363,.8679284758170532,108,60,1,0,0,0,weak at all horizons,-.139439726756686,.0205878419735325,.8859074410741499,108,60,1,0,-.139439726756686,-.1743456115114491,.2902026137038541,.5479918401311596,-.743132282590393,.3944410595674948,108,100,60,.3609270244339101,1,0,-.0152504564886806,-.048072141931444,.2890856130725707,.8679284758170532,-.614669532002364,.5185252481394759,113,100,60,.0276524737771363,1,0,.0401602584509255,.0258507270468584,.1801637235225624,.8859074410741499,-.3272636823779955,.3789651364717123,158,100,60,.0205878419735325,0,0,0,
dept_subset,conflict_dept_subset_096,Conflict-belt departments: JUNIN + SAN MARTIN,bounded_department_subset,0,2,1315,1,1,1,1,0,0,0,-.2756420153839949,.0555603422925208,.8136558360198228,102,60,1,0,0,0,weak at all horizons,-.2756420153839949,.0555603422925208,.8136558360198228,102,60,1,0,-.2756420153839949,-.3027579960581733,.2399443877818103,.207026511047788,-.773040354403034,.1675243622866873,102,97,60,1.592098932756876,1,0,.0368677096603935,.0559969271870682,.2375646074243631,.8136558360198228,-.4096211473660802,.5216150017402166,107,97,60,.0555603422925208,1,0,.0582314760826343,.0542795607604494,.1597185644417508,.7339732328732955,-.2587630732078218,.3673221947287206,119,97,60,.1154946462719101,0,0,0,
dept_subset,conflict_dept_subset_007,Conflict-belt departments: APURIMAC + AYACUCHO + CUSCO,bounded_department_subset,0,3,2020,1,1,1,1,1,1,0,.2843649293230018,4.349588195829764,.0370178961386357,191,124,1,1,0,0,weak at all horizons,.0372163363339839,.2436326355071931,.6215946572946887,188,124,1,0,.2843649293230018,.3263658187540756,.1564878402932403,.0370178961386357,.0196552877608688,.6330763497472824,202,124,139,4.349588195829764,1,0,.334833707533868,.3740339601495063,.1684701079042165,.0264065529988305,.0438386161856653,.7042293041133474,191,124,139,4.929199126516788,1,0,.0372163363339839,.0716959689038683,.1452536340257791,.6215946572946887,-.2129959224102205,.3563878602179571,188,124,139,.2436326355071931,0,0,0,.1308752679966064
